student_id,event_timestamp,skill_gap_index
CSE_0499,2026-01-01 00:00:00+00:00,20.0
CSE_0500,2026-01-01 00:00:00+00:00,4.21
CSE_0501,2026-01-01 00:00:00+00:00,5.09
CSE_0502,2026-01-01 00:00:00+00:00,0.0
CSE_0503,2026-01-01 00:00:00+00:00,0.0
CSE_0504,2026-01-01 00:00:00+00:00,0.0
CSE_0505,2026-01-01 00:00:00+00:00,0.0
CSE_0506,2026-01-01 00:00:00+00:00,23.77
CSE_0507,2026-01-01 00:00:00+00:00,0.0
CSE_0508,2026-01-01 00:00:00+00:00,5.24
CSE_0509,2026-01-01 00:00:00+00:00,0.0
CSE_0510,2026-01-01 00:00:00+00:00,44.84
CSE_0511,2026-01-01 00:00:00+00:00,48.87
CSE_0512,2026-01-01 00:00:00+00:00,15.25
CSE_0513,2026-01-01 00:00:00+00:00,28.2
CSE_0514,2026-01-01 00:00:00+00:00,10.38
CSE_0515,2026-01-01 00:00:00+00:00,10.99
CSE_0516,2026-01-01 00:00:00+00:00,13.64
CSE_0517,2026-01-01 00:00:00+00:00,6.41
CSE_0518,2026-01-01 00:00:00+00:00,15.73
CSE_0519,2026-01-01 00:00:00+00:00,15.73
CSE_0520,2026-01-01 00:00:00+00:00,8.19
CSE_0521,2026-01-01 00:00:00+00:00,18.46
CSE_0522,2026-01-01 00:00:00+00:00,10.32
CSE_0523,2026-01-01 00:00:00+00:00,22.08
CSE_0524,2026-01-01 00:00:00+00:00,1.26
CSE_0525,2026-01-01 00:00:00+00:00,0.0
CSE_0526,2026-01-01 00:00:00+00:00,8.44
CSE_0527,2026-01-01 00:00:00+00:00,28.68
CSE_0528,2026-01-01 00:00:00+00:00,0.0
CSE_0529,2026-01-01 00:00:00+00:00,31.07
CSE_0530,2026-01-01 00:00:00+00:00,33.3
CSE_0531,2026-01-01 00:00:00+00:00,14.16
CSE_0532,2026-01-01 00:00:00+00:00,6.04
CSE_0533,2026-01-01 00:00:00+00:00,0.0
CSE_0534,2026-01-01 00:00:00+00:00,0.0
CSE_0535,2026-01-01 00:00:00+00:00,0.0
CSE_0536,2026-01-01 00:00:00+00:00,0.0
CSE_0537,2026-01-01 00:00:00+00:00,6.88
CSE_0538,2026-01-01 00:00:00+00:00,0.0
CSE_0539,2026-01-01 00:00:00+00:00,0.0
CSE_0540,2026-01-01 00:00:00+00:00,26.41
CSE_0541,2026-01-01 00:00:00+00:00,5.69
CSE_0542,2026-01-01 00:00:00+00:00,0.0
CSE_0543,2026-01-01 00:00:00+00:00,12.17
CSE_0544,2026-01-01 00:00:00+00:00,0.0
CSE_0545,2026-01-01 00:00:00+00:00,23.76
CSE_0546,2026-01-01 00:00:00+00:00,0.0
CSE_0547,2026-01-01 00:00:00+00:00,50.61
CSE_0548,2026-01-01 00:00:00+00:00,19.67
CSE_0549,2026-01-01 00:00:00+00:00,21.98
CSE_0550,2026-01-01 00:00:00+00:00,0.0
CSE_0551,2026-01-01 00:00:00+00:00,0.0
CSE_0552,2026-01-01 00:00:00+00:00,0.0
CSE_0553,2026-01-01 00:00:00+00:00,0.0
CSE_0554,2026-01-01 00:00:00+00:00,0.0
CSE_0555,2026-01-01 00:00:00+00:00,11.77
CSE_0556,2026-01-01 00:00:00+00:00,0.0
CSE_0557,2026-01-01 00:00:00+00:00,26.3
CSE_0558,2026-01-01 00:00:00+00:00,10.17
CSE_0559,2026-01-01 00:00:00+00:00,0.0
CSE_0560,2026-01-01 00:00:00+00:00,1.32
CSE_0561,2026-01-01 00:00:00+00:00,13.38
CSE_0562,2026-01-01 00:00:00+00:00,41.58
CSE_0563,2026-01-01 00:00:00+00:00,6.81
CSE_0564,2026-01-01 00:00:00+00:00,0.0
CSE_0565,2026-01-01 00:00:00+00:00,9.74
CSE_0566,2026-01-01 00:00:00+00:00,0.0
CSE_0567,2026-01-01 00:00:00+00:00,25.64
CSE_0568,2026-01-01 00:00:00+00:00,16.96
CSE_0569,2026-01-01 00:00:00+00:00,14.37
CSE_0570,2026-01-01 00:00:00+00:00,23.99
CSE_0571,2026-01-01 00:00:00+00:00,0.0
CSE_0572,2026-01-01 00:00:00+00:00,8.44
CSE_0573,2026-01-01 00:00:00+00:00,20.96
CSE_0574,2026-01-01 00:00:00+00:00,0.0
CSE_0575,2026-01-01 00:00:00+00:00,0.0
CSE_0576,2026-01-01 00:00:00+00:00,0.22
CSE_0577,2026-01-01 00:00:00+00:00,3.97
CSE_0578,2026-01-01 00:00:00+00:00,0.0
CSE_0579,2026-01-01 00:00:00+00:00,0.0
CSE_0580,2026-01-01 00:00:00+00:00,0.0
CSE_0581,2026-01-01 00:00:00+00:00,0.0
CSE_0582,2026-01-01 00:00:00+00:00,11.49
CSE_0583,2026-01-01 00:00:00+00:00,0.0
CSE_0584,2026-01-01 00:00:00+00:00,10.12
CSE_0585,2026-01-01 00:00:00+00:00,38.19
CSE_0586,2026-01-01 00:00:00+00:00,12.29
CSE_0587,2026-01-01 00:00:00+00:00,27.65
CSE_0588,2026-01-01 00:00:00+00:00,0.0
CSE_0589,2026-01-01 00:00:00+00:00,9.06
CSE_0590,2026-01-01 00:00:00+00:00,25.35
CSE_0591,2026-01-01 00:00:00+00:00,29.07
CSE_0592,2026-01-01 00:00:00+00:00,19.55
CSE_0593,2026-01-01 00:00:00+00:00,0.0
CSE_0594,2026-01-01 00:00:00+00:00,0.0
CSE_0595,2026-01-01 00:00:00+00:00,0.0
CSE_0596,2026-01-01 00:00:00+00:00,2.05
CSE_0597,2026-01-01 00:00:00+00:00,0.0
CSE_0598,2026-01-01 00:00:00+00:00,5.18
CSE_0599,2026-01-01 00:00:00+00:00,0.0
CSE_0600,2026-01-01 00:00:00+00:00,23.99
CSE_0601,2026-01-01 00:00:00+00:00,17.67
CSE_0602,2026-01-01 00:00:00+00:00,0.0
CSE_0603,2026-01-01 00:00:00+00:00,51.26
CSE_0604,2026-01-01 00:00:00+00:00,0.0
CSE_0605,2026-01-01 00:00:00+00:00,16.2
CSE_0606,2026-01-01 00:00:00+00:00,10.07
CSE_0607,2026-01-01 00:00:00+00:00,15.14
CSE_0608,2026-01-01 00:00:00+00:00,9.38
CSE_0609,2026-01-01 00:00:00+00:00,6.45
CSE_0610,2026-01-01 00:00:00+00:00,10.46
CSE_0611,2026-01-01 00:00:00+00:00,0.0
CSE_0612,2026-01-01 00:00:00+00:00,26.21
CSE_0613,2026-01-01 00:00:00+00:00,0.0
CSE_0614,2026-01-01 00:00:00+00:00,0.0
CSE_0615,2026-01-01 00:00:00+00:00,35.13
CSE_0616,2026-01-01 00:00:00+00:00,0.0
CSE_0617,2026-01-01 00:00:00+00:00,22.48
CSE_0618,2026-01-01 00:00:00+00:00,5.7
CSE_0619,2026-01-01 00:00:00+00:00,0.0
CSE_0620,2026-01-01 00:00:00+00:00,0.0
CSE_0621,2026-01-01 00:00:00+00:00,0.0
CSE_0622,2026-01-01 00:00:00+00:00,17.73
CSE_0623,2026-01-01 00:00:00+00:00,0.0
CSE_0624,2026-01-01 00:00:00+00:00,23.0
CSE_0625,2026-01-01 00:00:00+00:00,21.53
CSE_0626,2026-01-01 00:00:00+00:00,0.0
CSE_0627,2026-01-01 00:00:00+00:00,0.0
CSE_0628,2026-01-01 00:00:00+00:00,0.0
CSE_0629,2026-01-01 00:00:00+00:00,35.23
CSE_0630,2026-01-01 00:00:00+00:00,0.0
CSE_0631,2026-01-01 00:00:00+00:00,23.65
CSE_0632,2026-01-01 00:00:00+00:00,0.0
CSE_0633,2026-01-01 00:00:00+00:00,1.77
CSE_0634,2026-01-01 00:00:00+00:00,16.27
CSE_0635,2026-01-01 00:00:00+00:00,40.16
CSE_0636,2026-01-01 00:00:00+00:00,9.63
CSE_0637,2026-01-01 00:00:00+00:00,4.79
CSE_0638,2026-01-01 00:00:00+00:00,0.0
CSE_0639,2026-01-01 00:00:00+00:00,0.0
CSE_0640,2026-01-01 00:00:00+00:00,0.0
CSE_0641,2026-01-01 00:00:00+00:00,4.88
CSE_0642,2026-01-01 00:00:00+00:00,0.0
CSE_0643,2026-01-01 00:00:00+00:00,16.24
CSE_0644,2026-01-01 00:00:00+00:00,44.7
CSE_0645,2026-01-01 00:00:00+00:00,0.0
CSE_0646,2026-01-01 00:00:00+00:00,11.88
CSE_0647,2026-01-01 00:00:00+00:00,32.85
CSE_0648,2026-01-01 00:00:00+00:00,11.42
CSE_0649,2026-01-01 00:00:00+00:00,2.18
CSE_0650,2026-01-01 00:00:00+00:00,28.4
CSE_0651,2026-01-01 00:00:00+00:00,1.15
CSE_0652,2026-01-01 00:00:00+00:00,6.88
CSE_0653,2026-01-01 00:00:00+00:00,0.0
CSE_0654,2026-01-01 00:00:00+00:00,22.0
CSE_0655,2026-01-01 00:00:00+00:00,36.1
CSE_0656,2026-01-01 00:00:00+00:00,7.83
CSE_0657,2026-01-01 00:00:00+00:00,2.42
CSE_0658,2026-01-01 00:00:00+00:00,37.54
CSE_0659,2026-01-01 00:00:00+00:00,24.87
CSE_0660,2026-01-01 00:00:00+00:00,7.1
CSE_0661,2026-01-01 00:00:00+00:00,0.0
CSE_0662,2026-01-01 00:00:00+00:00,38.77
CSE_0663,2026-01-01 00:00:00+00:00,0.0
CSE_0664,2026-01-01 00:00:00+00:00,20.44
CSE_0665,2026-01-01 00:00:00+00:00,8.89
CSE_0666,2026-01-01 00:00:00+00:00,51.92
CSE_0667,2026-01-01 00:00:00+00:00,6.01
CSE_0668,2026-01-01 00:00:00+00:00,26.73
CSE_0669,2026-01-01 00:00:00+00:00,3.86
CSE_0670,2026-01-01 00:00:00+00:00,30.08
CSE_0671,2026-01-01 00:00:00+00:00,26.54
CSE_0672,2026-01-01 00:00:00+00:00,5.24
CSE_0673,2026-01-01 00:00:00+00:00,0.0
CSE_0674,2026-01-01 00:00:00+00:00,35.09
CSE_0675,2026-01-01 00:00:00+00:00,0.0
CSE_0676,2026-01-01 00:00:00+00:00,15.01
CSE_0677,2026-01-01 00:00:00+00:00,0.0
CSE_0678,2026-01-01 00:00:00+00:00,0.0
CSE_0679,2026-01-01 00:00:00+00:00,9.98
CSE_0680,2026-01-01 00:00:00+00:00,25.06
CSE_0681,2026-01-01 00:00:00+00:00,0.0
CSE_0682,2026-01-01 00:00:00+00:00,3.5
CSE_0683,2026-01-01 00:00:00+00:00,46.89
CSE_0684,2026-01-01 00:00:00+00:00,18.8
CSE_0685,2026-01-01 00:00:00+00:00,0.0
CSE_0686,2026-01-01 00:00:00+00:00,8.44
CSE_0687,2026-01-01 00:00:00+00:00,20.11
CSE_0688,2026-01-01 00:00:00+00:00,0.0
CSE_0689,2026-01-01 00:00:00+00:00,0.0
CSE_0690,2026-01-01 00:00:00+00:00,0.0
CSE_0691,2026-01-01 00:00:00+00:00,4.57
CSE_0692,2026-01-01 00:00:00+00:00,9.23
CSE_0693,2026-01-01 00:00:00+00:00,19.85
CSE_0694,2026-01-01 00:00:00+00:00,5.34
CSE_0695,2026-01-01 00:00:00+00:00,0.0
CSE_0696,2026-01-01 00:00:00+00:00,1.77
CSE_0697,2026-01-01 00:00:00+00:00,6.78
CSE_0698,2026-01-01 00:00:00+00:00,0.0
CSE_0699,2026-01-01 00:00:00+00:00,27.13
CSE_0700,2026-01-01 00:00:00+00:00,16.14
CSE_0701,2026-01-01 00:00:00+00:00,0.0
CSE_0702,2026-01-01 00:00:00+00:00,29.16
CSE_0703,2026-01-01 00:00:00+00:00,29.52
CSE_0704,2026-01-01 00:00:00+00:00,1.15
CSE_0705,2026-01-01 00:00:00+00:00,13.76
CSE_0706,2026-01-01 00:00:00+00:00,5.38
CSE_0707,2026-01-01 00:00:00+00:00,0.0
CSE_0708,2026-01-01 00:00:00+00:00,0.0
CSE_0709,2026-01-01 00:00:00+00:00,38.53
CSE_0710,2026-01-01 00:00:00+00:00,5.48
CSE_0711,2026-01-01 00:00:00+00:00,0.0
CSE_0712,2026-01-01 00:00:00+00:00,10.76
CSE_0713,2026-01-01 00:00:00+00:00,6.86
CSE_0714,2026-01-01 00:00:00+00:00,18.87
CSE_0715,2026-01-01 00:00:00+00:00,1.6
CSE_0716,2026-01-01 00:00:00+00:00,0.0
CSE_0717,2026-01-01 00:00:00+00:00,8.35
CSE_0718,2026-01-01 00:00:00+00:00,11.21
CSE_0719,2026-01-01 00:00:00+00:00,21.82
CSE_0720,2026-01-01 00:00:00+00:00,4.45
CSE_0721,2026-01-01 00:00:00+00:00,0.0
CSE_0722,2026-01-01 00:00:00+00:00,1.8
CSE_0723,2026-01-01 00:00:00+00:00,36.33
CSE_0724,2026-01-01 00:00:00+00:00,18.46
CSE_0725,2026-01-01 00:00:00+00:00,24.4
CSE_0726,2026-01-01 00:00:00+00:00,0.0
CSE_0727,2026-01-01 00:00:00+00:00,0.0
CSE_0728,2026-01-01 00:00:00+00:00,0.0
CSE_0729,2026-01-01 00:00:00+00:00,0.0
CSE_0730,2026-01-01 00:00:00+00:00,16.76
CSE_0731,2026-01-01 00:00:00+00:00,0.0
CSE_0732,2026-01-01 00:00:00+00:00,45.14
CSE_0733,2026-01-01 00:00:00+00:00,0.0
CSE_0734,2026-01-01 00:00:00+00:00,0.0
CSE_0735,2026-01-01 00:00:00+00:00,0.0
CSE_0736,2026-01-01 00:00:00+00:00,26.19
CSE_0737,2026-01-01 00:00:00+00:00,24.98
CSE_0738,2026-01-01 00:00:00+00:00,0.0
CSE_0739,2026-01-01 00:00:00+00:00,16.55
CSE_0740,2026-01-01 00:00:00+00:00,10.54
CSE_0741,2026-01-01 00:00:00+00:00,20.87
CSE_0742,2026-01-01 00:00:00+00:00,42.06
CSE_0743,2026-01-01 00:00:00+00:00,0.0
CSE_0744,2026-01-01 00:00:00+00:00,0.0
CSE_0745,2026-01-01 00:00:00+00:00,14.27
CSE_0746,2026-01-01 00:00:00+00:00,0.0
CSE_0747,2026-01-01 00:00:00+00:00,0.0
CSE_0748,2026-01-01 00:00:00+00:00,27.8
CSE_0749,2026-01-01 00:00:00+00:00,0.0
CSE_0750,2026-01-01 00:00:00+00:00,27.47
CSE_0751,2026-01-01 00:00:00+00:00,6.28
CSE_0752,2026-01-01 00:00:00+00:00,26.0
CSE_0753,2026-01-01 00:00:00+00:00,0.0
CSE_0754,2026-01-01 00:00:00+00:00,0.0
CSE_0755,2026-01-01 00:00:00+00:00,31.29
CSE_0756,2026-01-01 00:00:00+00:00,6.13
CSE_0757,2026-01-01 00:00:00+00:00,5.96
CSE_0758,2026-01-01 00:00:00+00:00,0.0
CSE_0759,2026-01-01 00:00:00+00:00,0.0
CSE_0760,2026-01-01 00:00:00+00:00,12.04
CSE_0761,2026-01-01 00:00:00+00:00,0.0
CSE_0762,2026-01-01 00:00:00+00:00,33.05
CSE_0763,2026-01-01 00:00:00+00:00,12.34
CSE_0764,2026-01-01 00:00:00+00:00,5.04
CSE_0765,2026-01-01 00:00:00+00:00,0.0
CSE_0766,2026-01-01 00:00:00+00:00,0.0
CSE_0767,2026-01-01 00:00:00+00:00,0.0
CSE_0768,2026-01-01 00:00:00+00:00,11.23
CSE_0769,2026-01-01 00:00:00+00:00,0.0
CSE_0770,2026-01-01 00:00:00+00:00,0.0
CSE_0771,2026-01-01 00:00:00+00:00,35.14
CSE_0772,2026-01-01 00:00:00+00:00,0.0
CSE_0773,2026-01-01 00:00:00+00:00,28.76
CSE_0774,2026-01-01 00:00:00+00:00,17.14
CSE_0775,2026-01-01 00:00:00+00:00,0.0
CSE_0776,2026-01-01 00:00:00+00:00,23.64
CSE_0777,2026-01-01 00:00:00+00:00,19.42
CSE_0778,2026-01-01 00:00:00+00:00,16.81
CSE_0779,2026-01-01 00:00:00+00:00,0.0
CSE_0780,2026-01-01 00:00:00+00:00,23.8
CSE_0781,2026-01-01 00:00:00+00:00,2.47
CSE_0782,2026-01-01 00:00:00+00:00,38.54
CSE_0783,2026-01-01 00:00:00+00:00,31.13
CSE_0784,2026-01-01 00:00:00+00:00,23.0
CSE_0785,2026-01-01 00:00:00+00:00,10.21
CSE_0786,2026-01-01 00:00:00+00:00,0.0
CSE_0787,2026-01-01 00:00:00+00:00,2.7
CSE_0788,2026-01-01 00:00:00+00:00,23.66
CSE_0789,2026-01-01 00:00:00+00:00,36.77
CSE_0790,2026-01-01 00:00:00+00:00,25.54
CSE_0791,2026-01-01 00:00:00+00:00,20.43
CSE_0792,2026-01-01 00:00:00+00:00,21.89
CSE_0793,2026-01-01 00:00:00+00:00,8.6
CSE_0794,2026-01-01 00:00:00+00:00,0.0
CSE_0795,2026-01-01 00:00:00+00:00,26.79
CSE_0796,2026-01-01 00:00:00+00:00,0.0
CSE_0797,2026-01-01 00:00:00+00:00,10.97
CSE_0798,2026-01-01 00:00:00+00:00,15.31
CSE_0799,2026-01-01 00:00:00+00:00,21.66
CSE_0800,2026-01-01 00:00:00+00:00,14.46
CSE_0801,2026-01-01 00:00:00+00:00,22.52
CSE_0802,2026-01-01 00:00:00+00:00,0.0
CSE_0803,2026-01-01 00:00:00+00:00,45.55
CSE_0804,2026-01-01 00:00:00+00:00,14.3
CSE_0805,2026-01-01 00:00:00+00:00,15.76
CSE_0806,2026-01-01 00:00:00+00:00,40.17
CSE_0807,2026-01-01 00:00:00+00:00,0.0
CSE_0808,2026-01-01 00:00:00+00:00,0.0
CSE_0809,2026-01-01 00:00:00+00:00,0.0
CSE_0810,2026-01-01 00:00:00+00:00,12.23
CSE_0811,2026-01-01 00:00:00+00:00,35.24
CSE_0812,2026-01-01 00:00:00+00:00,1.45
CSE_0813,2026-01-01 00:00:00+00:00,46.87
CSE_0814,2026-01-01 00:00:00+00:00,0.0
CSE_0815,2026-01-01 00:00:00+00:00,0.0
CSE_0816,2026-01-01 00:00:00+00:00,17.51
CSE_0817,2026-01-01 00:00:00+00:00,0.0
CSE_0818,2026-01-01 00:00:00+00:00,1.89
CSE_0819,2026-01-01 00:00:00+00:00,0.0
CSE_0820,2026-01-01 00:00:00+00:00,28.54
CSE_0821,2026-01-01 00:00:00+00:00,11.35
CSE_0822,2026-01-01 00:00:00+00:00,16.08
CSE_0823,2026-01-01 00:00:00+00:00,29.54
CSE_0824,2026-01-01 00:00:00+00:00,0.45
CSE_0825,2026-01-01 00:00:00+00:00,18.44
CSE_0826,2026-01-01 00:00:00+00:00,29.02
CSE_0827,2026-01-01 00:00:00+00:00,26.92
CSE_0828,2026-01-01 00:00:00+00:00,13.07
CSE_0829,2026-01-01 00:00:00+00:00,0.0
CSE_0830,2026-01-01 00:00:00+00:00,13.53
CSE_0831,2026-01-01 00:00:00+00:00,13.8
CSE_0832,2026-01-01 00:00:00+00:00,21.76
CSE_0833,2026-01-01 00:00:00+00:00,25.63
CSE_0834,2026-01-01 00:00:00+00:00,20.69
CSE_0835,2026-01-01 00:00:00+00:00,0.0
CSE_0836,2026-01-01 00:00:00+00:00,0.05
CSE_0837,2026-01-01 00:00:00+00:00,0.0
CSE_0838,2026-01-01 00:00:00+00:00,0.0
CSE_0839,2026-01-01 00:00:00+00:00,49.24
CSE_0840,2026-01-01 00:00:00+00:00,6.27
CSE_0841,2026-01-01 00:00:00+00:00,28.63
CSE_0842,2026-01-01 00:00:00+00:00,0.0
CSE_0843,2026-01-01 00:00:00+00:00,0.0
CSE_0844,2026-01-01 00:00:00+00:00,12.16
CSE_0845,2026-01-01 00:00:00+00:00,0.0
CSE_0846,2026-01-01 00:00:00+00:00,2.16
CSE_0847,2026-01-01 00:00:00+00:00,23.54
CSE_0848,2026-01-01 00:00:00+00:00,15.4
CSE_0849,2026-01-01 00:00:00+00:00,12.55
CSE_0850,2026-01-01 00:00:00+00:00,30.2
CSE_0851,2026-01-01 00:00:00+00:00,17.42
CSE_0852,2026-01-01 00:00:00+00:00,5.67
CSE_0853,2026-01-01 00:00:00+00:00,35.43
CSE_0854,2026-01-01 00:00:00+00:00,0.0
CSE_0855,2026-01-01 00:00:00+00:00,24.19
CSE_0856,2026-01-01 00:00:00+00:00,0.0
CSE_0857,2026-01-01 00:00:00+00:00,0.0
CSE_0858,2026-01-01 00:00:00+00:00,12.33
CSE_0859,2026-01-01 00:00:00+00:00,12.88
CSE_0860,2026-01-01 00:00:00+00:00,3.55
CSE_0861,2026-01-01 00:00:00+00:00,0.0
CSE_0862,2026-01-01 00:00:00+00:00,17.38
CSE_0863,2026-01-01 00:00:00+00:00,29.67
CSE_0864,2026-01-01 00:00:00+00:00,0.0
CSE_0865,2026-01-01 00:00:00+00:00,0.0
CSE_0866,2026-01-01 00:00:00+00:00,0.0
CSE_0867,2026-01-01 00:00:00+00:00,13.89
CSE_0868,2026-01-01 00:00:00+00:00,9.94
CSE_0869,2026-01-01 00:00:00+00:00,12.32
CSE_0870,2026-01-01 00:00:00+00:00,0.0
CSE_0871,2026-01-01 00:00:00+00:00,28.66
CSE_0872,2026-01-01 00:00:00+00:00,0.0
CSE_0873,2026-01-01 00:00:00+00:00,0.0
CSE_0874,2026-01-01 00:00:00+00:00,18.45
CSE_0875,2026-01-01 00:00:00+00:00,0.0
CSE_0876,2026-01-01 00:00:00+00:00,17.56
CSE_0877,2026-01-01 00:00:00+00:00,16.07
CSE_0878,2026-01-01 00:00:00+00:00,5.88
CSE_0879,2026-01-01 00:00:00+00:00,46.18
CSE_0880,2026-01-01 00:00:00+00:00,14.16
CSE_0881,2026-01-01 00:00:00+00:00,10.37
CSE_0882,2026-01-01 00:00:00+00:00,0.0
CSE_0883,2026-01-01 00:00:00+00:00,0.0
CSE_0884,2026-01-01 00:00:00+00:00,18.59
CSE_0885,2026-01-01 00:00:00+00:00,0.64
CSE_0886,2026-01-01 00:00:00+00:00,26.09
CSE_0887,2026-01-01 00:00:00+00:00,28.51
CSE_0888,2026-01-01 00:00:00+00:00,0.0
CSE_0889,2026-01-01 00:00:00+00:00,0.63
CSE_0890,2026-01-01 00:00:00+00:00,25.68
CSE_0891,2026-01-01 00:00:00+00:00,26.02
CSE_0892,2026-01-01 00:00:00+00:00,12.51
CSE_0893,2026-01-01 00:00:00+00:00,16.07
CSE_0894,2026-01-01 00:00:00+00:00,17.9
CSE_0895,2026-01-01 00:00:00+00:00,0.0
CSE_0896,2026-01-01 00:00:00+00:00,44.77
CSE_0897,2026-01-01 00:00:00+00:00,0.0
CSE_0898,2026-01-01 00:00:00+00:00,0.0
CSE_0899,2026-01-01 00:00:00+00:00,25.46
CSE_0900,2026-01-01 00:00:00+00:00,0.0
CSE_0901,2026-01-01 00:00:00+00:00,19.25
CSE_0902,2026-01-01 00:00:00+00:00,0.0
CSE_0903,2026-01-01 00:00:00+00:00,41.41
CSE_0904,2026-01-01 00:00:00+00:00,0.0
CSE_0905,2026-01-01 00:00:00+00:00,17.94
CSE_0906,2026-01-01 00:00:00+00:00,18.44
CSE_0907,2026-01-01 00:00:00+00:00,4.9
CSE_0908,2026-01-01 00:00:00+00:00,21.84
CSE_0909,2026-01-01 00:00:00+00:00,25.7
CSE_0910,2026-01-01 00:00:00+00:00,0.0
CSE_0911,2026-01-01 00:00:00+00:00,1.45
CSE_0912,2026-01-01 00:00:00+00:00,0.0
CSE_0913,2026-01-01 00:00:00+00:00,0.0
CSE_0914,2026-01-01 00:00:00+00:00,0.0
CSE_0915,2026-01-01 00:00:00+00:00,1.87
CSE_0916,2026-01-01 00:00:00+00:00,0.0
CSE_0917,2026-01-01 00:00:00+00:00,0.0
CSE_0918,2026-01-01 00:00:00+00:00,18.55
CSE_0919,2026-01-01 00:00:00+00:00,0.0
CSE_0920,2026-01-01 00:00:00+00:00,26.49
CSE_0921,2026-01-01 00:00:00+00:00,0.27
CSE_0922,2026-01-01 00:00:00+00:00,0.0
CSE_0923,2026-01-01 00:00:00+00:00,17.24
CSE_0924,2026-01-01 00:00:00+00:00,11.89
CSE_0925,2026-01-01 00:00:00+00:00,25.0
CSE_0926,2026-01-01 00:00:00+00:00,0.0
CSE_0927,2026-01-01 00:00:00+00:00,29.06
CSE_0928,2026-01-01 00:00:00+00:00,23.04
CSE_0929,2026-01-01 00:00:00+00:00,0.0
CSE_0930,2026-01-01 00:00:00+00:00,13.09
CSE_0931,2026-01-01 00:00:00+00:00,24.02
CSE_0932,2026-01-01 00:00:00+00:00,0.0
CSE_0933,2026-01-01 00:00:00+00:00,1.32
CSE_0934,2026-01-01 00:00:00+00:00,4.93
CSE_0935,2026-01-01 00:00:00+00:00,19.96
CSE_0936,2026-01-01 00:00:00+00:00,0.0
CSE_0937,2026-01-01 00:00:00+00:00,9.1
CSE_0938,2026-01-01 00:00:00+00:00,0.0
CSE_0939,2026-01-01 00:00:00+00:00,2.8
CSE_0940,2026-01-01 00:00:00+00:00,0.0
CSE_0941,2026-01-01 00:00:00+00:00,25.61
CSE_0942,2026-01-01 00:00:00+00:00,4.59
CSE_0943,2026-01-01 00:00:00+00:00,0.0
CSE_0944,2026-01-01 00:00:00+00:00,0.0
CSE_0945,2026-01-01 00:00:00+00:00,50.9
CSE_0946,2026-01-01 00:00:00+00:00,0.0
CSE_0947,2026-01-01 00:00:00+00:00,21.99
CSE_0948,2026-01-01 00:00:00+00:00,2.59
CSE_0949,2026-01-01 00:00:00+00:00,30.7
CSE_0950,2026-01-01 00:00:00+00:00,32.32
CSE_0951,2026-01-01 00:00:00+00:00,0.0
CSE_0952,2026-01-01 00:00:00+00:00,18.78
CSE_0953,2026-01-01 00:00:00+00:00,0.0
CSE_0954,2026-01-01 00:00:00+00:00,3.73
CSE_0955,2026-01-01 00:00:00+00:00,12.82
CSE_0956,2026-01-01 00:00:00+00:00,0.0
CSE_0957,2026-01-01 00:00:00+00:00,0.42
CSE_0958,2026-01-01 00:00:00+00:00,0.0
CSE_0959,2026-01-01 00:00:00+00:00,1.39
CSE_0960,2026-01-01 00:00:00+00:00,0.0
CSE_0961,2026-01-01 00:00:00+00:00,27.13
CSE_0962,2026-01-01 00:00:00+00:00,51.85
CSE_0963,2026-01-01 00:00:00+00:00,0.0
CSE_0964,2026-01-01 00:00:00+00:00,32.71
CSE_0965,2026-01-01 00:00:00+00:00,8.35
CSE_0966,2026-01-01 00:00:00+00:00,22.03
CSE_0967,2026-01-01 00:00:00+00:00,0.0
CSE_0968,2026-01-01 00:00:00+00:00,0.0
CSE_0969,2026-01-01 00:00:00+00:00,0.0
CSE_0970,2026-01-01 00:00:00+00:00,19.31
CSE_0971,2026-01-01 00:00:00+00:00,29.92
CSE_0972,2026-01-01 00:00:00+00:00,11.93
CSE_0973,2026-01-01 00:00:00+00:00,0.45
CSE_0974,2026-01-01 00:00:00+00:00,44.22
CSE_0975,2026-01-01 00:00:00+00:00,0.0
CSE_0976,2026-01-01 00:00:00+00:00,8.15
CSE_0977,2026-01-01 00:00:00+00:00,2.55
CSE_0978,2026-01-01 00:00:00+00:00,13.36
CSE_0979,2026-01-01 00:00:00+00:00,2.93
CSE_0980,2026-01-01 00:00:00+00:00,1.63
CSE_0981,2026-01-01 00:00:00+00:00,15.78
CSE_0982,2026-01-01 00:00:00+00:00,36.04
CSE_0983,2026-01-01 00:00:00+00:00,31.11
CSE_0984,2026-01-01 00:00:00+00:00,20.44
CSE_0985,2026-01-01 00:00:00+00:00,0.0
CSE_0986,2026-01-01 00:00:00+00:00,23.54
CSE_0987,2026-01-01 00:00:00+00:00,0.0
CSE_0988,2026-01-01 00:00:00+00:00,10.59
CSE_0989,2026-01-01 00:00:00+00:00,1.02
CSE_0990,2026-01-01 00:00:00+00:00,0.0
CSE_0991,2026-01-01 00:00:00+00:00,0.0
CSE_0992,2026-01-01 00:00:00+00:00,29.32
CSE_0993,2026-01-01 00:00:00+00:00,4.19
CSE_0994,2026-01-01 00:00:00+00:00,0.0
CSE_0995,2026-01-01 00:00:00+00:00,58.69
CSE_0996,2026-01-01 00:00:00+00:00,0.0
CSE_0997,2026-01-01 00:00:00+00:00,19.36
